id,sales
13314,86.95344
13315,101.66058
13316,101.281525
13317,109.9819
13318,115.75303
13319,124.51027
13320,58.642704
13321,68.24495
13322,67.69005
13323,71.67176
13324,75.89569
13325,80.96079
13326,84.22165
13327,58.642704
13328,68.24495
13329,67.69005
13330,71.67176
13331,75.89569
13332,80.96079
13333,84.22165
13334,58.642704
13335,68.24495
13336,67.69005
13337,71.67176
13338,75.89569
13339,80.96079
13340,84.22165
13341,58.642704
13342,68.24495
13343,67.69005
13344,71.67176
13345,75.89569
13346,80.96079
13347,84.22165
13348,58.642704
13349,68.24495
13350,67.69005
13351,77.67235
13352,82.04712
13353,87.46768
13354,91.86773
13355,63.349205
13356,73.391685
13357,72.789566
13358,77.67235
13359,82.04712
13360,87.46768
13361,91.86773
13362,63.349205
13363,73.391685
13364,72.789566
13365,77.67235
13366,82.04712
13367,87.46768
13368,91.86773
13369,63.349205
13370,73.391685
13371,72.789566
13372,77.67235
13373,82.04712
13374,87.46768
13375,91.86773
13376,63.349205
13377,73.391685
13378,72.789566
13379,95.08628
13380,100.41111
13381,108.32812
13382,114.72302
13383,75.12118
13384,87.265015
13385,86.50227
13386,95.08628
13387,100.41111
13388,108.32812
13389,114.72302
13390,75.12118
13391,87.265015
13392,86.50227
13393,95.08628
13394,100.41111
13395,108.32812
13396,114.72302
13397,75.12118
13398,87.265015
13399,86.50227
13400,95.08628
13401,100.41111
13402,108.32812
13403,114.72302
13404,75.12118
13405,87.265015
13406,86.50227
13407,95.08628
13408,100.41111
13409,108.32812
13410,61.14572
13411,71.02755
13412,70.47263
13413,73.72169
13414,78.835884
13415,84.61209
13416,87.50809
13417,61.14572
13418,71.02755
13419,70.47263
13420,73.72169
13421,78.835884
13422,84.61209
13423,87.50809
13424,61.14572
13425,71.02755
13426,70.47263
13427,73.72169
13428,78.835884
13429,84.61209
13430,87.50809
13431,61.14572
13432,71.02755
13433,70.47263
13434,73.72169
13435,78.835884
13436,84.61209
13437,87.50809
13438,61.14572
13439,71.02755
13440,70.47263
13441,81.39774
13442,86.9816
13443,92.29891
13444,97.1608
13445,67.34259
13446,77.66459
13447,77.20131
13448,81.39774
13449,86.9816
13450,92.29891
13451,97.1608
13452,67.34259
13453,77.66459
13454,77.20131
13455,81.39774
13456,86.9816
13457,92.29891
13458,97.1608
13459,67.34259
13460,77.66459
13461,77.20131
13462,81.39774
13463,86.9816
13464,92.29891
13465,97.1608
13466,67.34259
13467,77.66459
13468,77.20131
13469,100.63045
13470,106.47636
13471,114.50427
13472,121.443344
13473,80.40929
13474,92.81859
13475,92.19469
13476,100.63045
13477,106.47636
13478,114.50427
13479,121.443344
13480,80.40929
13481,92.81859
13482,92.19469
13483,100.63045
13484,106.47636
13485,114.50427
13486,121.443344
13487,80.40929
13488,92.81859
13489,92.19469
13490,100.63045
13491,106.47636
13492,114.50427
13493,121.443344
13494,80.40929
13495,92.81859
13496,92.19469
13497,100.63045
13498,106.47636
13499,114.50427
13500,13.260762
13501,17.140295
13502,16.415554
13503,16.341612
13504,17.545948
13505,18.714418
13506,20.574858
13507,13.260762
13508,17.140295
13509,16.415554
13510,16.341612
13511,17.545948
13512,18.714418
13513,20.574858
13514,13.260762
13515,17.140295
13516,16.415554
13517,16.341612
13518,17.545948
13519,18.714418
13520,20.574858
13521,13.260762
13522,17.140295
13523,16.415554
13524,16.341612
13525,17.545948
13526,18.714418
13527,20.574858
13528,13.260762
13529,17.140295
13530,16.415554
13531,18.603617
13532,20.948326
13533,21.105686
13534,22.77852
13535,14.240625
13536,18.383083
13537,17.923725
13538,18.603617
13539,20.948326
13540,21.105686
13541,22.77852
13542,14.240625
13543,18.383083
13544,17.923725
13545,18.603617
13546,20.948326
13547,21.105686
13548,22.77852
13549,14.240625
13550,18.383083
13551,17.923725
13552,18.603617
13553,20.948326
13554,21.105686
13555,22.77852
13556,14.240625
13557,18.383083
13558,17.923725
13559,20.24621
13560,23.463812
13561,26.342543
13562,28.14045
13563,18.156162
13564,22.373487
13565,22.430685
13566,20.24621
13567,23.463812
13568,26.342543
13569,28.14045
13570,18.156162
13571,22.373487
13572,22.430685
13573,20.24621
13574,23.463812
13575,26.342543
13576,28.14045
13577,18.156162
13578,22.373487
13579,22.430685
13580,20.24621
13581,23.463812
13582,26.342543
13583,28.14045
13584,18.156162
13585,22.373487
13586,22.430685
13587,20.24621
13588,23.463812
13589,26.342543
13590,18.797564
13591,22.460537
13592,21.722775
13593,25.455574
13594,26.304115
13595,28.940477
13596,28.71904
13597,18.797564
13598,22.460537
13599,21.722775
13600,25.455574
13601,26.304115
13602,28.940477
13603,28.71904
13604,18.797564
13605,22.460537
13606,21.722775
13607,25.455574
13608,26.304115
13609,28.940477
13610,28.71904
13611,18.797564
13612,22.460537
13613,21.722775
13614,25.455574
13615,26.304115
13616,28.940477
13617,28.71904
13618,18.797564
13619,22.460537
13620,21.722775
13621,29.783602
13622,31.854704
13623,32.607506
13624,32.750862
13625,20.308714
13626,24.893923
13627,24.271168
13628,29.783602
13629,31.854704
13630,32.607506
13631,32.750862
13632,20.308714
13633,24.893923
13634,24.271168
13635,29.783602
13636,31.854704
13637,32.607506
13638,32.750862
13639,20.308714
13640,24.893923
13641,24.271168
13642,29.783602
13643,31.854704
13644,32.607506
13645,32.750862
13646,20.308714
13647,24.893923
13648,24.271168
13649,31.578136
13650,35.244003
13651,37.90962
13652,39.88636
13653,26.581968
13654,31.90664
13655,31.796999
13656,31.578136
13657,35.244003
13658,37.90962
13659,39.88636
13660,26.581968
13661,31.90664
13662,31.796999
13663,31.578136
13664,35.244003
13665,37.90962
13666,39.88636
13667,26.581968
13668,31.90664
13669,31.796999
13670,31.578136
13671,35.244003
13672,37.90962
13673,39.88636
13674,26.581968
13675,31.90664
13676,31.796999
13677,31.578136
13678,35.244003
13679,37.90962
13680,17.538197
13681,20.232653
13682,20.000864
13683,22.73841
13684,22.90774
13685,25.41534
13686,26.942766
13687,17.538197
13688,20.232653
13689,20.000864
13690,22.73841
13691,22.90774
13692,25.41534
13693,26.942766
13694,17.538197
13695,20.232653
13696,20.000864
13697,22.73841
13698,22.90774
13699,25.41534
13700,26.942766
13701,17.538197
13702,20.232653
13703,20.000864
13704,22.73841
13705,22.90774
13706,25.41534
13707,26.942766
13708,17.538197
13709,20.232653
13710,20.000864
13711,25.629114
13712,26.894156
13713,28.199825
13714,30.084904
13715,18.455109
13716,21.984905
13717,21.753117
13718,25.629114
13719,26.894156
13720,28.199825
13721,30.084904
13722,18.455109
13723,21.984905
13724,21.753117
13725,25.629114
13726,26.894156
13727,28.199825
13728,30.084904
13729,18.455109
13730,21.984905
13731,21.753117
13732,25.629114
13733,26.894156
13734,28.199825
13735,30.084904
13736,18.455109
13737,21.984905
13738,21.753117
13739,26.595596
13740,29.9673
13741,32.20696
13742,36.149216
13743,23.896532
13744,28.355972
13745,28.637302
13746,26.595596
13747,29.9673
13748,32.20696
13749,36.149216
13750,23.896532
13751,28.355972
13752,28.637302
13753,26.595596
13754,29.9673
13755,32.20696
13756,36.149216
13757,23.896532
13758,28.355972
13759,28.637302
13760,26.595596
13761,29.9673
13762,32.20696
13763,36.149216
13764,23.896532
13765,28.355972
13766,28.637302
13767,26.595596
13768,29.9673
13769,32.20696
13770,15.774125
13771,19.186235
13772,18.808191
13773,20.88487
13774,20.971634
13775,22.935421
13776,23.332418
13777,15.774125
13778,19.186235
13779,18.808191
13780,20.88487
13781,20.971634
13782,22.935421
13783,23.332418
13784,15.774125
13785,19.186235
13786,18.808191
13787,20.88487
13788,20.971634
13789,22.935421
13790,23.332418
13791,15.774125
13792,19.186235
13793,18.808191
13794,20.88487
13795,20.971634
13796,22.935421
13797,23.332418
13798,15.774125
13799,19.186235
13800,18.808191
13801,23.460852
13802,24.643335
13803,26.034615
13804,26.744337
13805,16.141418
13806,20.242832
13807,19.864784
13808,23.460852
13809,24.643335
13810,26.034615
13811,26.744337
13812,16.141418
13813,20.242832
13814,19.864784
13815,23.460852
13816,24.643335
13817,26.034615
13818,26.744337
13819,16.141418
13820,20.242832
13821,19.864784
13822,23.460852
13823,24.643335
13824,26.034615
13825,26.744337
13826,16.141418
13827,20.242832
13828,19.864784
13829,25.295097
13830,28.587597
13831,30.664223
13832,32.326614
13833,21.243069
13834,27.987389
13835,28.122456
13836,25.295097
13837,28.587597
13838,30.664223
13839,32.326614
13840,21.243069
13841,27.987389
13842,28.122456
13843,25.295097
13844,28.587597
13845,30.664223
13846,32.326614
13847,21.243069
13848,27.987389
13849,28.122456
13850,25.295097
13851,28.587597
13852,30.664223
13853,32.326614
13854,21.243069
13855,27.987389
13856,28.122456
13857,25.295097
13858,28.587597
13859,30.664223
13860,12.929685
13861,14.921803
13862,14.582707
13863,15.572426
13864,15.200096
13865,18.075483
13866,17.857565
13867,12.929685
13868,14.921803
13869,14.582707
13870,15.572426
13871,15.200096
13872,18.075483
13873,17.857565
13874,12.929685
13875,14.921803
13876,14.582707
13877,15.572426
13878,15.200096
13879,18.075483
13880,17.857565
13881,12.929685
13882,14.921803
13883,14.582707
13884,15.572426
13885,15.200096
13886,18.075483
13887,17.857565
13888,12.929685
13889,14.921803
13890,14.582707
13891,17.306097
13892,18.161297
13893,20.239967
13894,20.790257
13895,13.487022
13896,16.108326
13897,15.769231
13898,17.306097
13899,18.161297
13900,20.239967
13901,20.790257
13902,13.487022
13903,16.108326
13904,15.769231
13905,17.306097
13906,18.161297
13907,20.239967
13908,20.790257
13909,13.487022
13910,16.108326
13911,15.769231
13912,17.306097
13913,18.161297
13914,20.239967
13915,20.790257
13916,13.487022
13917,16.108326
13918,15.769231
13919,17.733583
13920,19.89004
13921,22.63106
13922,23.799006
13923,17.33081
13924,18.769493
13925,18.943514
13926,17.733583
13927,19.89004
13928,22.63106
13929,23.799006
13930,17.33081
13931,18.769493
13932,18.943514
13933,17.733583
13934,19.89004
13935,22.63106
13936,23.799006
13937,17.33081
13938,18.769493
13939,18.943514
13940,17.733583
13941,19.89004
13942,22.63106
13943,23.799006
13944,17.33081
13945,18.769493
13946,18.943514
13947,17.733583
13948,19.89004
13949,22.63106
13950,12.779316
13951,14.711519
13952,14.370614
13953,15.045849
13954,15.47974
13955,18.381227
13956,17.95251
13957,12.779316
13958,14.711519
13959,14.370614
13960,15.045849
13961,15.47974
13962,18.381227
13963,17.95251
13964,12.779316
13965,14.711519
13966,14.370614
13967,15.045849
13968,15.47974
13969,18.381227
13970,17.95251
13971,12.779316
13972,14.711519
13973,14.370614
13974,15.045849
13975,15.47974
13976,18.381227
13977,17.95251
13978,12.779316
13979,14.711519
13980,14.370614
13981,16.843645
13982,18.299217
13983,20.428383
13984,20.96556
13985,13.589986
13986,16.032776
13987,15.69187
13988,16.843645
13989,18.299217
13990,20.428383
13991,20.96556
13992,13.589986
13993,16.032776
13994,15.69187
13995,16.843645
13996,18.299217
13997,20.428383
13998,20.96556
13999,13.589986
14000,16.032776
14001,15.69187
14002,16.843645
14003,18.299217
14004,20.428383
14005,20.96556
14006,13.589986
14007,16.032776
14008,15.69187
14009,18.292889
14010,20.267277
14011,23.058792
14012,24.21363
14013,17.271715
14014,18.98261
14015,19.24766
14016,18.292889
14017,20.267277
14018,23.058792
14019,24.21363
14020,17.271715
14021,18.98261
14022,19.24766
14023,18.292889
14024,20.267277
14025,23.058792
14026,24.21363
14027,17.271715
14028,18.98261
14029,19.24766
14030,18.292889
14031,20.267277
14032,23.058792
14033,24.21363
14034,17.271715
14035,18.98261
14036,19.24766
14037,18.292889
14038,20.267277
14039,23.058792
14040,11.665175
14041,13.541117
14042,13.154682
14043,13.744365
14044,13.747567
14045,15.95778
14046,15.711558
14047,11.665175
14048,13.541117
14049,13.154682
14050,13.744365
14051,13.747567
14052,15.95778
14053,15.711558
14054,11.665175
14055,13.541117
14056,13.154682
14057,13.744365
14058,13.747567
14059,15.95778
14060,15.711558
14061,11.665175
14062,13.541117
14063,13.154682
14064,13.744365
14065,13.747567
14066,15.95778
14067,15.711558
14068,11.665175
14069,13.541117
14070,13.154682
14071,15.352076
14072,16.574654
14073,18.291681
14074,18.832952
14075,12.372976
14076,14.817162
14077,14.3130045
14078,15.352076
14079,16.574654
14080,18.291681
14081,18.832952
14082,12.372976
14083,14.817162
14084,14.3130045
14085,15.352076
14086,16.574654
14087,18.291681
14088,18.832952
14089,12.372976
14090,14.817162
14091,14.3130045
14092,15.352076
14093,16.574654
14094,18.291681
14095,18.832952
14096,12.372976
14097,14.817162
14098,14.3130045
14099,17.091328
14100,17.792576
14101,19.841581
14102,21.261877
14103,15.762933
14104,17.445026
14105,17.497105
14106,17.091328
14107,17.792576
14108,19.841581
14109,21.261877
14110,15.762933
14111,17.445026
14112,17.497105
14113,17.091328
14114,17.792576
14115,19.841581
14116,21.261877
14117,15.762933
14118,17.445026
14119,17.497105
14120,17.091328
14121,17.792576
14122,19.841581
14123,21.261877
14124,15.762933
14125,17.445026
14126,17.497105
14127,17.091328
14128,17.792576
14129,19.841581
14130,18.913301
14131,21.681675
14132,21.098972
14133,22.634232
14134,23.85222
14135,25.478449
14136,28.164986
14137,18.913301
14138,21.681675
14139,21.098972
14140,22.634232
14141,23.85222
14142,25.478449
14143,28.164986
14144,18.913301
14145,21.681675
14146,21.098972
14147,22.634232
14148,23.85222
14149,25.478449
14150,28.164986
14151,18.913301
14152,21.681675
14153,21.098972
14154,22.634232
14155,23.85222
14156,25.478449
14157,28.164986
14158,18.913301
14159,21.681675
14160,21.098972
14161,26.553648
14162,28.301128
14163,30.826683
14164,33.429012
14165,20.155859
14166,24.274143
14167,23.644222
14168,26.553648
14169,28.301128
14170,30.826683
14171,33.429012
14172,20.155859
14173,24.274143
14174,23.644222
14175,26.553648
14176,28.301128
14177,30.826683
14178,33.429012
14179,20.155859
14180,24.274143
14181,23.644222
14182,26.553648
14183,28.301128
14184,30.826683
14185,33.429012
14186,20.155859
14187,24.274143
14188,23.644222
14189,28.88867
14190,33.26867
14191,35.48531
14192,39.237473
14193,25.292841
14194,31.04981
14195,30.976128
14196,28.88867
14197,33.26867
14198,35.48531
14199,39.237473
14200,25.292841
14201,31.04981
14202,30.976128
14203,28.88867
14204,33.26867
14205,35.48531
14206,39.237473
14207,25.292841
14208,31.04981
14209,30.976128
14210,28.88867
14211,33.26867
14212,35.48531
14213,39.237473
14214,25.292841
14215,31.04981
14216,30.976128
14217,28.88867
14218,33.26867
14219,35.48531
14220,17.734768
14221,19.980639
14222,19.191847
14223,20.289442
14224,21.013384
14225,24.308243
14226,24.632305
14227,17.734768
14228,19.980639
14229,19.191847
14230,20.289442
14231,21.013384
14232,24.308243
14233,24.632305
14234,17.734768
14235,19.980639
14236,19.191847
14237,20.289442
14238,21.013384
14239,24.308243
14240,24.632305
14241,17.734768
14242,19.980639
14243,19.191847
14244,20.289442
14245,21.013384
14246,24.308243
14247,24.632305
14248,17.734768
14249,19.980639
14250,19.191847
14251,23.324913
14252,24.605902
14253,27.435246
14254,29.159718
14255,19.235481
14256,21.344513
14257,20.5085
14258,23.324913
14259,24.605902
14260,27.435246
14261,29.159718
14262,19.235481
14263,21.344513
14264,20.5085
14265,23.324913
14266,24.605902
14267,27.435246
14268,29.159718
14269,19.235481
14270,21.344513
14271,20.5085
14272,23.324913
14273,24.605902
14274,27.435246
14275,29.159718
14276,19.235481
14277,21.344513
14278,20.5085
14279,24.617565
14280,28.551311
14281,30.622166
14282,33.211018
14283,23.45651
14284,27.084726
14285,26.627352
14286,24.617565
14287,28.551311
14288,30.622166
14289,33.211018
14290,23.45651
14291,27.084726
14292,26.627352
14293,24.617565
14294,28.551311
14295,30.622166
14296,33.211018
14297,23.45651
14298,27.084726
14299,26.627352
14300,24.617565
14301,28.551311
14302,30.622166
14303,33.211018
14304,23.45651
14305,27.084726
14306,26.627352
14307,24.617565
14308,28.551311
14309,30.622166
14310,18.013252
14311,20.530615
14312,19.581652
14313,20.13927
14314,21.829142
14315,24.350988
14316,25.170132
14317,18.013252
14318,20.530615
14319,19.581652
14320,20.13927
14321,21.829142
14322,24.350988
14323,25.170132
14324,18.013252
14325,20.530615
14326,19.581652
14327,20.13927
14328,21.829142
14329,24.350988
14330,25.170132
14331,18.013252
14332,20.530615
14333,19.581652
14334,20.13927
14335,21.829142
14336,24.350988
14337,25.170132
14338,18.013252
14339,20.530615
14340,19.581652
14341,23.50462
14342,26.070358
14343,28.167398
14344,30.22933
14345,19.658682
14346,22.039206
14347,21.181875
14348,23.50462
14349,26.070358
14350,28.167398
14351,30.22933
14352,19.658682
14353,22.039206
14354,21.181875
14355,23.50462
14356,26.070358
14357,28.167398
14358,30.22933
14359,19.658682
14360,22.039206
14361,21.181875
14362,23.50462
14363,26.070358
14364,28.167398
14365,30.22933
14366,19.658682
14367,22.039206
14368,21.181875
14369,26.42279
14370,30.953289
14371,32.505997
14372,35.514633
14373,24.981224
14374,28.866844
14375,28.38815
14376,26.42279
14377,30.953289
14378,32.505997
14379,35.514633
14380,24.981224
14381,28.866844
14382,28.38815
14383,26.42279
14384,30.953289
14385,32.505997
14386,35.514633
14387,24.981224
14388,28.866844
14389,28.38815
14390,26.42279
14391,30.953289
14392,32.505997
14393,35.514633
14394,24.981224
14395,28.866844
14396,28.38815
14397,26.42279
14398,30.953289
14399,32.505997
14400,17.092787
14401,21.788559
14402,21.522747
14403,22.21522
14404,23.427126
14405,24.338865
14406,25.955496
14407,17.092787
14408,21.788559
14409,21.522747
14410,22.21522
14411,23.427126
14412,24.338865
14413,25.955496
14414,17.092787
14415,21.788559
14416,21.522747
14417,22.21522
14418,23.427126
14419,24.338865
14420,25.955496
14421,17.092787
14422,21.788559
14423,21.522747
14424,22.21522
14425,23.427126
14426,24.338865
14427,25.955496
14428,17.092787
14429,21.788559
14430,21.522747
14431,24.508862
14432,26.861141
14433,26.824635
14434,28.253658
14435,18.55684
14436,23.515522
14437,23.515099
14438,24.508862
14439,26.861141
14440,26.824635
14441,28.253658
14442,18.55684
14443,23.515522
14444,23.515099
14445,24.508862
14446,26.861141
14447,26.824635
14448,28.253658
14449,18.55684
14450,23.515522
14451,23.515099
14452,24.508862
14453,26.861141
14454,26.824635
14455,28.253658
14456,18.55684
14457,23.515522
14458,23.515099
14459,26.990204
14460,30.343225
14461,33.028076
14462,35.107994
14463,23.617292
14464,28.650846
14465,28.647589
14466,26.990204
14467,30.343225
14468,33.028076
14469,35.107994
14470,23.617292
14471,28.650846
14472,28.647589
14473,26.990204
14474,30.343225
14475,33.028076
14476,35.107994
14477,23.617292
14478,28.650846
14479,28.647589
14480,26.990204
14481,30.343225
14482,33.028076
14483,35.107994
14484,23.617292
14485,28.650846
14486,28.647589
14487,26.990204
14488,30.343225
14489,33.028076
14490,23.599747
14491,28.751404
14492,28.721249
14493,33.156265
14494,33.9818
14495,36.584713
14496,36.64527
14497,23.599747
14498,28.751404
14499,28.721249
14500,33.156265
14501,33.9818
14502,36.584713
14503,36.64527
14504,23.599747
14505,28.751404
14506,28.721249
14507,33.156265
14508,33.9818
14509,36.584713
14510,36.64527
14511,23.599747
14512,28.751404
14513,28.721249
14514,33.156265
14515,33.9818
14516,36.584713
14517,36.64527
14518,23.599747
14519,28.751404
14520,28.721249
14521,37.515934
14522,39.56402
14523,40.346256
14524,40.77162
14525,25.59508
14526,31.668959
14527,31.75381
14528,37.515934
14529,39.56402
14530,40.346256
14531,40.77162
14532,25.59508
14533,31.668959
14534,31.75381
14535,37.515934
14536,39.56402
14537,40.346256
14538,40.77162
14539,25.59508
14540,31.668959
14541,31.75381
14542,37.515934
14543,39.56402
14544,40.346256
14545,40.77162
14546,25.59508
14547,31.668959
14548,31.75381
14549,42.66537
14550,46.436085
14551,49.131104
14552,51.389862
14553,34.362476
14554,41.17585
14555,41.533966
14556,42.66537
14557,46.436085
14558,49.131104
14559,51.389862
14560,34.362476
14561,41.17585
14562,41.533966
14563,42.66537
14564,46.436085
14565,49.131104
14566,51.389862
14567,34.362476
14568,41.17585
14569,41.533966
14570,42.66537
14571,46.436085
14572,49.131104
14573,51.389862
14574,34.362476
14575,41.17585
14576,41.533966
14577,42.66537
14578,46.436085
14579,49.131104
14580,22.571413
14581,26.75453
14582,26.78297
14583,30.222729
14584,30.369047
14585,32.84319
14586,34.652637
14587,22.571413
14588,26.75453
14589,26.78297
14590,30.222729
14591,30.369047
14592,32.84319
14593,34.652637
14594,22.571413
14595,26.75453
14596,26.78297
14597,30.222729
14598,30.369047
14599,32.84319
14600,34.652637
14601,22.571413
14602,26.75453
14603,26.78297
14604,30.222729
14605,30.369047
14606,32.84319
14607,34.652637
14608,22.571413
14609,26.75453
14610,26.78297
14611,33.145058
14612,34.387108
14613,35.722202
14614,37.889297
14615,23.972498
14616,28.990963
14617,29.019403
14618,33.145058
14619,34.387108
14620,35.722202
14621,37.889297
14622,23.972498
14623,28.990963
14624,29.019403
14625,33.145058
14626,34.387108
14627,35.722202
14628,37.889297
14629,23.972498
14630,28.990963
14631,29.019403
14632,33.145058
14633,34.387108
14634,35.722202
14635,37.889297
14636,23.972498
14637,28.990963
14638,29.019403
14639,36.516785
14640,39.99334
14641,42.262413
14642,46.48672
14643,30.958427
14644,36.90652
14645,37.20823
14646,36.516785
14647,39.99334
14648,42.262413
14649,46.48672
14650,30.958427
14651,36.90652
14652,37.20823
14653,36.516785
14654,39.99334
14655,42.262413
14656,46.48672
14657,30.958427
14658,36.90652
14659,37.20823
14660,36.516785
14661,39.99334
14662,42.262413
14663,46.48672
14664,30.958427
14665,36.90652
14666,37.20823
14667,36.516785
14668,39.99334
14669,42.262413
14670,20.153278
14671,24.60266
14672,24.48484
14673,27.369267
14674,27.53078
14675,29.461123
14676,30.140133
14677,20.153278
14678,24.60266
14679,24.48484
14680,27.369267
14681,27.53078
14682,29.461123
14683,30.140133
14684,20.153278
14685,24.60266
14686,24.48484
14687,27.369267
14688,27.53078
14689,29.461123
14690,30.140133
14691,20.153278
14692,24.60266
14693,24.48484
14694,27.369267
14695,27.53078
14696,29.461123
14697,30.140133
14698,20.153278
14699,24.60266
14700,24.48484
14701,30.25223
14702,31.509457
14703,32.930153
14704,33.921886
14705,21.280106
14706,26.418777
14707,26.300959
14708,30.25223
14709,31.509457
14710,32.930153
14711,33.921886
14712,21.280106
14713,26.418777
14714,26.300959
14715,30.25223
14716,31.509457
14717,32.930153
14718,33.921886
14719,21.280106
14720,26.418777
14721,26.300959
14722,30.25223
14723,31.509457
14724,32.930153
14725,33.921886
14726,21.280106
14727,26.418777
14728,26.300959
14729,33.66978
14730,37.16487
14731,39.270912
14732,41.215332
14733,27.104317
14734,34.885868
14735,35.041317
14736,33.66978
14737,37.16487
14738,39.270912
14739,41.215332
14740,27.104317
14741,34.885868
14742,35.041317
14743,33.66978
14744,37.16487
14745,39.270912
14746,41.215332
14747,27.104317
14748,34.885868
14749,35.041317
14750,33.66978
14751,37.16487
14752,39.270912
14753,41.215332
14754,27.104317
14755,34.885868
14756,35.041317
14757,33.66978
14758,37.16487
14759,39.270912
14760,15.127559
14761,18.254892
14762,18.216007
14763,20.013483
14764,19.743055
14765,22.437202
14766,22.501293
14767,15.127559
14768,18.254892
14769,18.216007
14770,20.013483
14771,19.743055
14772,22.437202
14773,22.501293
14774,15.127559
14775,18.254892
14776,18.216007
14777,20.013483
14778,19.743055
14779,22.437202
14780,22.501293
14781,15.127559
14782,18.254892
14783,18.216007
14784,20.013483
14785,19.743055
14786,22.437202
14787,22.501293
14788,15.127559
14789,18.254892
14790,18.216007
14791,22.054138
14792,23.011242
14793,24.971533
14794,25.803839
14795,16.444437
14796,20.200937
14797,20.162056
14798,22.054138
14799,23.011242
14800,24.971533
14801,25.803839
14802,16.444437
14803,20.200937
14804,20.162056
14805,22.054138
14806,23.011242
14807,24.971533
14808,25.803839
14809,16.444437
14810,20.200937
14811,20.162056
14812,22.054138
14813,23.011242
14814,24.971533
14815,25.803839
14816,16.444437
14817,20.200937
14818,20.162056
14819,23.923374
14820,26.309568
14821,29.073788
14822,30.52375
14823,20.805197
14824,23.443115
14825,23.67749
14826,23.923374
14827,26.309568
14828,29.073788
14829,30.52375
14830,20.805197
14831,23.443115
14832,23.67749
14833,23.923374
14834,26.309568
14835,29.073788
14836,30.52375
14837,20.805197
14838,23.443115
14839,23.67749
14840,23.923374
14841,26.309568
14842,29.073788
14843,30.52375
14844,20.805197
14845,23.443115
14846,23.67749
14847,23.923374
14848,26.309568
14849,29.073788
14850,14.991087
14851,18.058512
14852,17.997448
14853,19.453884
14854,19.989672
14855,22.709915
14856,22.563211
14857,14.991087
14858,18.058512
14859,17.997448
14860,19.453884
14861,19.989672
14862,22.709915
14863,22.563211
14864,14.991087
14865,18.058512
14866,17.997448
14867,19.453884
14868,19.989672
14869,22.709915
14870,22.563211
14871,14.991087
14872,18.058512
14873,17.997448
14874,19.453884
14875,19.989672
14876,22.709915
14877,22.563211
14878,14.991087
14879,18.058512
14880,17.997448
14881,21.558655
14882,23.116135
14883,25.126917
14884,25.946112
14885,16.56131
14886,20.139292
14887,20.078228
14888,21.558655
14889,23.116135
14890,25.126917
14891,25.946112
14892,16.56131
14893,20.139292
14894,20.078228
14895,21.558655
14896,23.116135
14897,25.126917
14898,25.946112
14899,16.56131
14900,20.139292
14901,20.078228
14902,21.558655
14903,23.116135
14904,25.126917
14905,25.946112
14906,16.56131
14907,20.139292
14908,20.078228
14909,24.449648
14910,26.653774
14911,29.468489
14912,30.90534
14913,20.759995
14914,23.67013
14915,23.975166
14916,24.449648
14917,26.653774
14918,29.468489
14919,30.90534
14920,20.759995
14921,23.67013
14922,23.975166
14923,24.449648
14924,26.653774
14925,29.468489
14926,30.90534
14927,20.759995
14928,23.67013
14929,23.975166
14930,24.449648
14931,26.653774
14932,29.468489
14933,30.90534
14934,20.759995
14935,23.67013
14936,23.975166
14937,24.449648
14938,26.653774
14939,29.468489
14940,13.690174
14941,16.70132
14942,16.594734
14943,18.152405
14944,18.257498
14945,20.28648
14946,20.322268
14947,13.690174
14948,16.70132
14949,16.594734
14950,18.152405
14951,18.257498
14952,20.28648
14953,20.322268
14954,13.690174
14955,16.70132
14956,16.594734
14957,18.152405
14958,18.257498
14959,20.28648
14960,20.322268
14961,13.690174
14962,16.70132
14963,16.594734
14964,18.152405
14965,18.257498
14966,20.28648
14967,20.322268
14968,13.690174
14969,16.70132
14970,16.594734
14971,20.067099
14972,21.391567
14973,22.990215
14974,23.8135
14975,15.157509
14976,18.73691
14977,18.512598
14978,20.067099
14979,21.391567
14980,22.990215
14981,23.8135
14982,15.157509
14983,18.73691
14984,18.512598
14985,20.067099
14986,21.391567
14987,22.990215
14988,23.8135
14989,15.157509
14990,18.73691
14991,18.512598
14992,20.067099
14993,21.391567
14994,22.990215
14995,23.8135
14996,15.157509
14997,18.73691
14998,18.512598
14999,22.873852
15000,23.80484
15001,25.877045
15002,27.579342
15003,18.690203
15004,21.571537
15005,21.663605
15006,22.873852
15007,23.80484
15008,25.877045
15009,27.579342
15010,18.690203
15011,21.571537
15012,21.663605
15013,22.873852
15014,23.80484
15015,25.877045
15016,27.579342
15017,18.690203
15018,21.571537
15019,21.663605
15020,22.873852
15021,23.80484
15022,25.877045
15023,27.579342
15024,18.690203
15025,21.571537
15026,21.663605
15027,22.873852
15028,23.80484
15029,25.877045
15030,22.56881
15031,26.652216
15032,26.349352
15033,29.502785
15034,31.05355
15035,32.49852
15036,35.467075
15037,22.56881
15038,26.652216
15039,26.349352
15040,29.502785
15041,31.05355
15042,32.49852
15043,35.467075
15044,22.56881
15045,26.652216
15046,26.349352
15047,29.502785
15048,31.05355
15049,32.49852
15050,35.467075
15051,22.56881
15052,26.652216
15053,26.349352
15054,29.502785
15055,31.05355
15056,32.49852
15057,35.467075
15058,22.56881
15059,26.652216
15060,26.349352
15061,33.729122
